Date,ABT,ADBE,ADI,ADP,AMAT,AME,AXP,BA,CL,COF,CSCO,CVX,DD,DELL,FDX,GE,GILD,GM,GS,HAS,IBM,INTC,JBL,JNJ,JPM,KLAC,KMB,LMT,LOW,MA,MKC,MMM,MRK,MS,MU,NEM,OLN,PG,PH,PPG,QCOM,RTX,SPGI,SPY,T,TMUS,TXN,UNP,V,WDC,XOM,^GSPC
2000-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-02,0.022890274094066746,0.04654897121181969,0.04214336516829097,0.03421142797959163,0.04342704674049851,0.0392505450586399,0.025194121836342894,0.02708552923562088,0.021289032777865036,0.03531866895276313,0.0379289342923643,0.01846244373724578,0.027906489866093936,0.0,0.03831786125234536,0.022060795884420083,0.06647287318679689,0.0,0.030122494916207727,0.0287469074273579,0.022860426736885427,0.044732499309482116,0.035260049035003266,0.028109064085850576,0.029219898409732967,0.05582463191642278,0.018315294146866085,0.031244758400255382,0.02877680174466283,0.0,0.025282902255707368,0.029942915805178782,0.031156383806020736,0.03308753671947802,0.040450561209111474,0.043627957387541196,0.028293946578604873,0.03549228441092997,0.03354355583958051,0.025632758430442354,0.07900002536106929,0.02839518678828855,0.03322646435619736,0.021140724986920323,0.03436849940788861,0.0,0.03247165157271004,0.02759511606801141,0.0,0.13087412156292605,0.0247415710182602,0.016103527509051835
2000-02-03,0.02212659800708236,0.05053429409688943,0.0449821208821581,0.037736279847983556,0.041754493678565145,0.03941357938400406,0.023607254936975294,0.02794291927888363,0.021028359424776766,0.033056807775900636,0.035952885643996346,0.01871119474532028,0.027504238409509232,0.0,0.03820198797020363,0.022515087681684403,0.0659810144283568,0.0,0.030134903193230717,0.027977666306183053,0.02260209107633422,0.04350327587111817,0.032649873906697456,0.02749524750406595,0.028485594425882325,0.05459058422883543,0.01851015512607128,0.03005575477609613,0.02674685970744212,0.0,0.02783274864875277,0.028650810992407346,0.02988091917703222,0.028638980957162056,0.04054329104433259,0.04086148399902195,0.028411704065839496,0.03532481173845037,0.032657057366185197,0.024666174075218084,0.07645791684264407,0.027378657811823644,0.031809764559262474,0.019533370998347028,0.03209196218509524,0.0,0.03903545471386978,0.02790593799554883,0.0,0.12530979013569365,0.024653506361488747,0.013901730799165242
2000-02-04,0.023496209433710648,0.05237066952386063,0.0459659285171531,0.03777329637679757,0.040951588498249536,0.03935449810644745,0.022845319081001313,0.02469375190906143,0.024025814749678777,0.03286337740007744,0.03613833239035839,0.01958976248044566,0.026400905049651525,0.0,0.03781114805511813,0.022852739394024633,0.06671303752574737,0.0,0.028114452200947763,0.02705950272693231,0.02152002580649231,0.04351956044161408,0.03305406103530931,0.027431170755255693,0.028863346578406588,0.05283122322880565,0.018722660924070694,0.030777695717312842,0.027613011155548452,0.0,0.029951561080922628,0.02859032446473906,0.029391095731488383,0.027245420165416617,0.04056880386324023,0.049840254478230525,0.023663504815346476,0.03570829887879281,0.03272237766441348,0.022954557327002127,0.07617102019602999,0.027711495288129537,0.03213870860522286,0.019569423055460285,0.031853939010818524,0.0,0.038618810957256465,0.028626068142136515,0.0,0.12408659822466488,0.022124730850961748,0.01390297587623875
2000-02-07,0.022515252082399944,0.05280202441371978,0.04645454127344379,0.03807970779018772,0.04202601354288233,0.039430685722945565,0.02256486512043212,0.02702466658179414,0.024039038954320684,0.030893787507761505,0.036020013011001904,0.016698509373236293,0.02509381993602796,0.0,0.026844185744995062,0.02385690821261248,0.07447092882520759,0.0,0.026761314261439097,0.026543930019935234,0.021367982520001008,0.040595401102171705,0.03200642050703588,0.026225871070655823,0.02882543809122988,0.05295778587312482,0.018369395621981744,0.030633686967826545,0.028187787420732403,0.0,0.030483556297066096,0.02161854414717843,0.029388290296578908,0.02717789221880988,0.046065274376035074,0.05125248410486798,0.02217899117367257,0.033942389119677285,0.032513435434615226,0.020277996443967987,0.0728568747899412,0.02483483743048504,0.031946060090172944,0.01918670094001554,0.03161705719129219,0.0,0.03732744923630203,0.0247116920826338,0.0,0.12402543423089081,0.018710366511843827,0.013904426865147786
2000-02-08,0.022479143846053613,0.05475048537181205,0.04779041264418489,0.03758849060712689,0.04266391982907793,0.03927803217462871,0.022433894204158394,0.026388926140682573,0.021893460101299625,0.029862742234334848,0.03435617364741677,0.01586143441231287,0.02414547115748252,0.0,0.027084791324862058,0.021964250747229463,0.06927320617921601,0.0,0.028193263675942007,0.025493849655713708,0.023197646104467923,0.04020235247591547,0.03519373712137175,0.024027612299343803,0.02937305957679506,0.052082683102012244,0.017148314193893885,0.030716586317798583,0.028714679443866662,0.0,0.03091952215264972,0.020846019267891053,0.020714402664062534,0.027783149094157633,0.0450330017667571,0.051123831072813514,0.02343361573134929,0.028784524273830804,0.023558798716784284,0.01935256998967575,0.0717221674109864,0.022316718292800308,0.03192068393958916,0.014553495650846082,0.03156366552190589,0.0,0.03733353472992167,0.0249988698994479,0.0,0.11355518034652666,0.019216906832221464,0.012838299722637477
2000-02-09,0.02575438108528215,0.054928040710804905,0.04480150957333289,0.037377405512787516,0.04003132525245418,0.03860579224368889,0.02414774232434646,0.027876882621982676,0.020853997910495074,0.03216321837769815,0.03392569561312977,0.0171432223607314,0.02427281341316686,0.0,0.026983186830606076,0.022263955472159674,0.06377839350103516,0.0,0.028838035511997782,0.024038060929606513,0.021756433042787775,0.04110278994161093,0.033561300418536215,0.024022949813020666,0.029793226742497465,0.04832849279700353,0.01629699989130334,0.029904584957468696,0.02870479524176929,0.0,0.029296954934781412,0.020890069970332242,0.023050460331471727,0.026942422917074327,0.04435451814783805,0.054188429499924314,0.023256383937205884,0.02884215626944094,0.0254257939344484,0.01880822519673605,0.07069006988190872,0.021846629063243646,0.028209448841701647,0.015196977098338069,0.03154411457822979,0.0,0.035604907850757886,0.024177248644163065,0.0,0.11079808235667075,0.01987828940916785,0.013344101880678225
2000-02-10,0.026241487942831286,0.05180852025071024,0.0432574831182382,0.03958634002581147,0.03944503653535339,0.03995351152467642,0.02425420874330876,0.02816544535562449,0.020819505482920712,0.03259737327171213,0.034222373875874484,0.018460734403423395,0.024395007186534687,0.0,0.02687176895943498,0.022480042449254833,0.06124861795203133,0.0,0.028835222396844568,0.02547686320651331,0.021926106504822535,0.04052403212795452,0.033535721858152755,0.024185183025258104,0.02895949184493462,0.04860298939991963,0.017557855009434353,0.029194496415948686,0.028190155895155118,0.0,0.02924266495405639,0.02092660254839643,0.024093354102454667,0.026987489180850463,0.044016566774097904,0.0532067123338418,0.025146462858194128,0.028497213500442542,0.02536422442310843,0.01877121397295461,0.06806742431224701,0.021677108864348767,0.028228949484448533,0.01502211969766537,0.03150493078958285,0.0,0.03518004448238688,0.025389624137519478,0.0,0.11119503802378082,0.019814024412465683,0.013112068165136551
2000-02-11,0.027015594358102087,0.05190737019124935,0.043359134911201865,0.040045006614452976,0.041818477161422125,0.04488533173749108,0.02426887321088991,0.028150503747621788,0.0212503552965624,0.032308753920330516,0.034939875193657585,0.019633965654360368,0.02348446525722032,0.0,0.027816324235143724,0.022449345715571754,0.06137332080026,0.0,0.029095806418661226,0.025164764793582164,0.022968656481970787,0.04085959875458506,0.033830388623242225,0.024210403026036283,0.029135499613462144,0.049039030294369755,0.017606915723877306,0.026229692207856366,0.0281858947786331,0.0,0.02924266495405639,0.021683887130623154,0.026037759289278806,0.02695351084822587,0.04389836396013542,0.05337170440513174,0.025422604446462348,0.02959555298525147,0.026640380849473972,0.01881093146555887,0.06787125369220524,0.020863906027372515,0.028165580942437714,0.015497822422531156,0.030614640314542193,0.0,0.038320331274982425,0.025301791010367825,0.0,0.10927415478981253,0.02038698880514299,0.013828598771507198
2000-02-14,0.027740361487239032,0.051642360093683774,0.043379078165157146,0.04022064547266554,0.04197406888970593,0.04482699729785299,0.024250388864201586,0.029215652831385212,0.021816152812939485,0.03184784464231486,0.03498868694457156,0.01929605580756147,0.023449330612410307,0.0,0.025682832062952847,0.02223372368875365,0.06243259544366441,0.0,0.029286208012849934,0.027907197306718666,0.02292321218608158,0.04129729677276261,0.033838008776438576,0.02427967177081267,0.031142127513888975,0.04924143876142394,0.01733178240916106,0.027528255862761315,0.028640480087133505,0.0,0.02880287149941054,0.021668877347449905,0.026259588950308443,0.02705468554628426,0.04323343917152063,0.05328084374792471,0.028363260635697465,0.029637465706925437,0.03341764373365585,0.020646766893431773,0.06782589142176264,0.02339449241010603,0.0258975489776343,0.015216443922633624,0.030259721516456794,0.0,0.03917893492488142,0.026422784926666783,0.0,0.10915589122997997,0.02132367460824976,0.01350316838768935
2000-02-15,0.027358018298676193,0.05190967212060616,0.0405425731607297,0.040203197666538674,0.03854139933818452,0.04479367914991067,0.024867063044624695,0.02767810715790286,0.023154016514990553,0.03686042322089324,0.03557044595293997,0.02306867047847709,0.024841314060505024,0.0,0.02567866396471674,0.022949539281884992,0.06376621169303445,0.0,0.029163560798231226,0.027263988030223417,0.02286357796449648,0.030590992468885015,0.033516054749673035,0.02534247399520898,0.030703891923416465,0.03686465570460066,0.017791700754478113,0.027572058717982816,0.027355121757468296,0.0,0.02986034208704669,0.028383179165826066,0.02625296398593955,0.025743929246053097,0.041712371197961555,0.05314860793911892,0.02675509802401408,0.031236430002139052,0.040408787347161454,0.02300431803105099,0.0677349956545201,0.02607245839538319,0.02540883387744341,0.015110187724849757,0.029552484076845742,0.0,0.038155867855507244,0.027246744961190953,0.0,0.10937482733453072,0.022927527291788295,0.013418387871441263
2000-02-16,0.02704182607883144,0.05406229780610202,0.04129035990732354,0.038394386570033544,0.03895970980596444,0.04323903247741963,0.023423581362889773,0.02745228384128567,0.023153352830669664,0.031991515937493484,0.03491965820047221,0.02229015975043181,0.021939861014239448,0.0,0.02462696290969559,0.022771635134151095,0.06379278678415182,0.0,0.030374136273071572,0.02723365166523017,0.0218543342872513,0.032190997058930394,0.03351305270050522,0.025057665891031346,0.029581751944156697,0.03513191825887272,0.017526615759241145,0.02745674887108675,0.028778708378250795,0.0,0.027483328830798907,0.028129287602146374,0.024667978441152694,0.025146724588482522,0.042522614554044214,0.051647733830767074,0.026707862669108358,0.03123238708724474,0.03870706035230213,0.022923683158221082,0.06814894999441994,0.026051130888137777,0.02466871552029117,0.015319917913793706,0.030469991294106633,0.0,0.038074862037620935,0.02726811000855535,0.0,0.10501700335848033,0.022838451319051822,0.013500499435415834
2000-02-17,0.026777670186241383,0.05349326846505596,0.04590331533552584,0.03071776271916785,0.041279419723986494,0.04317222464280824,0.02466481353632233,0.023147941084560794,0.023241815674246814,0.03156437933519702,0.03516250627897707,0.022206888337255957,0.02212513681473993,0.0,0.02467627603577389,0.02360895534506247,0.07052095853879234,0.0,0.03033966914167346,0.02711655367857551,0.020692398100325263,0.03212596050050883,0.03505603831959105,0.02496812872182066,0.028530587810119752,0.03525362915442576,0.018940604179411038,0.02632430483745377,0.02909037442027087,0.0,0.027004382505309187,0.028038349849906125,0.025360132188450703,0.02598056073707975,0.04244148614669271,0.05290330373540907,0.02819813398193398,0.031326563826640806,0.0385993514603902,0.022816185478989785,0.06872559361801765,0.027298788922940288,0.024433846028778832,0.015146540347848311,0.030855766170507705,0.0,0.0389262937233786,0.027560993692105972,0.0,0.07826394986251214,0.023261547128099216,0.01349954706405992
2000-02-18,0.028046840454860937,0.0548608264259573,0.04675107911985499,0.02848227961858408,0.043610853051140555,0.043176942050358304,0.028155478894763976,0.023862919857215233,0.02314881383052629,0.03354982808529197,0.03641463385529624,0.02244273252728121,0.022167868366143487,0.0,0.025423766580352378,0.024975698847358212,0.07061512085780576,0.0,0.03031112171004526,0.02628144910246956,0.022098153561104564,0.031952552400230975,0.03505509552077159,0.02508451908787738,0.03049323615601325,0.03993847645489566,0.02003115871905055,0.02688217402149529,0.02910076460297718,0.0,0.026758420440442573,0.0273608079249545,0.024833416015960084,0.026717382148055083,0.042429180022757175,0.05350247877757387,0.03079775287368731,0.031136458414034462,0.03896003055349479,0.0219950442434825,0.06770405005414781,0.027692353485545218,0.024930535615353074,0.015457531809634554,0.03215083498366155,0.0,0.042089904323095756,0.0266377358518502,0.0,0.070405913136596,0.024057621725722067,0.014815560028947173
2000-02-22,0.027635984865229102,0.05445294211897473,0.046479371346976384,0.030742050487983466,0.04362777672311644,0.043632290396580016,0.02821833651315504,0.031051248071235264,0.02317662848797068,0.0334305964880949,0.03639884998503747,0.022057388344302795,0.030265791508806556,0.0,0.025538729586506142,0.02662772520812407,0.07109410383864229,0.0,0.030419151029741378,0.026339304822294744,0.021543866981998266,0.03171218500859632,0.03512946148307571,0.025325709880610645,0.031053288926582958,0.0412974639646511,0.023174142472453644,0.027567350551979376,0.02573290527510282,0.0,0.026716289161065766,0.028286496465346322,0.02847893484281643,0.026941351538525598,0.04204570040311397,0.053589724829097,0.03089973122465134,0.025270612038880164,0.03897855133140234,0.023041438825591006,0.06791564719454024,0.02766053258976205,0.02458821405052558,0.015456607450848944,0.031167968188095037,0.0,0.04714624264740816,0.025603524407088907,0.0,0.06863034275934247,0.023734852202850463,0.014913259220962784
2000-02-23,0.027589222338934495,0.05277651638729545,0.04650683620690502,0.03231149529276632,0.04344335262541275,0.04348277839651018,0.028195685651765633,0.03176753314998433,0.023324381878982697,0.03362522798999565,0.04173595236596365,0.022609042817293656,0.02955333727590827,0.0,0.025525808678429976,0.02533385674269845,0.06535065044691873,0.0,0.030782121398850913,0.026649318713252428,0.021807010406616565,0.03192000287624583,0.03536520688546372,0.02175845287106876,0.031050862069919843,0.037544091288192825,0.022809177424477693,0.023736066988186706,0.025707643102879166,0.0,0.025355163686128574,0.02873571015829556,0.028782629876051614,0.028710275992274527,0.04219827023828982,0.05580557023780245,0.030770386772452786,0.025541838171061298,0.037450471513844986,0.02334854694234633,0.07032884110501651,0.02770533779506628,0.023853007978797625,0.0146410055900582,0.03110429264203411,0.0,0.04743954957087288,0.025248632331693846,0.0,0.06702657529381167,0.02375377261989757,0.013907265969313189
2000-02-24,0.02756566930407954,0.053502936728094884,0.048183520993090985,0.032596010794609775,0.04330863012831824,0.04357337484823355,0.028528945330976937,0.030522560401568147,0.024641219774132455,0.035604136161194386,0.041840835092984176,0.022839035526834795,0.029299191908622766,0.0,0.02617568536131082,0.025346279785864498,0.06617828097955224,0.0,0.031776507196335096,0.02719721518358,0.022003399061535343,0.03289467564668685,0.03498228608410137,0.021869526023189336,0.031053214616247347,0.03707840059238391,0.02333468278721479,0.023691628038818482,0.026944541883660036,0.0,0.02859285629163705,0.02871985907437308,0.028742810777578745,0.030572167720934865,0.04170223029321181,0.05402404054129671,0.030908496184793348,0.02338635845190927,0.04203268438757904,0.025920588204281628,0.06988709368484769,0.026526844287477615,0.02583203717318512,0.014901465710277883,0.029695472883174884,0.0,0.04902843813147274,0.026575402454977956,0.0,0.05607760655186341,0.02409966940529634,0.013827086114369176
2000-02-25,0.027595481126255914,0.05666274291926348,0.04796777957642502,0.03330423896676305,0.0424771430457342,0.0431091785658368,0.029016555283514087,0.03171636325258913,0.02432239557592849,0.03437236307531183,0.041174654469594396,0.022858186863007866,0.029413264648058195,0.0,0.02227040957947659,0.025833995400677115,0.06503475496893758,0.0,0.029791697344473102,0.03544518406894589,0.02211255380319011,0.03053443641452121,0.03514498567277558,0.021983196310622295,0.02888453772472035,0.037077787862237456,0.020972341304056733,0.021509231570845163,0.027432185622897957,0.0,0.028440313976015763,0.028654786483409963,0.02811059460258758,0.030183325722412932,0.041862215974117024,0.055006858749683606,0.03024709578131084,0.022936211131327128,0.04478190184346365,0.025785432352376195,0.060141370781503285,0.026584188184510114,0.01953463154962225,0.014855463234619998,0.02968237855918906,0.0,0.049640001111463994,0.02602437572835873,0.0,0.05614262491698645,0.02440966237155919,0.014108713584590708
2000-02-28,0.027321830409503645,0.05707576031997458,0.04735835721904023,0.03458503308288262,0.04256938750157051,0.04108983021557593,0.0326443208370392,0.03165230367548342,0.028329387598163655,0.037794680070985014,0.04146837473252369,0.02512179480050405,0.029675890633900363,0.0,0.02348928798036119,0.026694218293628003,0.06179121473510991,0.0,0.02991142244035017,0.035524911779118595,0.022385733868613596,0.03065362103623056,0.03306902987400752,0.02120773884489769,0.028808636069638908,0.036332194545323375,0.021247695310489364,0.020806157442243536,0.03474116103903709,0.0,0.027769517053300562,0.028780032306953036,0.028357865891687477,0.030123595764563405,0.043357116252241056,0.05152274112004782,0.029927494852023288,0.023316314028233392,0.04520967606320227,0.025480286957928033,0.061058569523796465,0.026437645742403655,0.019063207325116526,0.01570437600410188,0.031185340422768576,0.0,0.04957427079387728,0.02588033196857802,0.0,0.038274564450213516,0.02540982570145975,0.014399675346155955
2000-02-29,0.026435171878897313,0.05188907541207218,0.04732919231378824,0.034485336597948384,0.040770998636843574,0.04080247647736235,0.03263101684530976,0.03168800529098101,0.029072431086768,0.03755113411947019,0.04062686165653995,0.02490040455475308,0.02887721655115213,0.0,0.02141231535770557,0.02460438400117024,0.06264088028998371,0.0,0.03143439695325906,0.03552216225414191,0.022376093194346316,0.02853772769697359,0.03039996757919277,0.01721941200551267,0.026969488191822977,0.042664870862355035,0.02078595527701104,0.02005630107496663,0.03552067336130422,0.0,0.028466693609843424,0.027939092277685814,0.027024951000358056,0.02641270804168315,0.06045939322391677,0.04920901551010708,0.029943864615862632,0.02238046970332829,0.045824297591656085,0.02532405181684741,0.057736619800771015,0.023824111705883683,0.029664496186925297,0.014281863646247922,0.03151821756741703,0.0,0.048067594533130295,0.025859315995946677,0.0,0.04680211152114204,0.025614040338419693,0.013479787802174695
2000-03-01,0.026556373865034042,0.050295896455420895,0.04614004618603518,0.0342435371087612,0.03972170456890226,0.04254786617034373,0.030983739776594216,0.03171467698410527,0.029445252523975035,0.037564328130824706,0.03959706661000319,0.024745623051004344,0.030171256625676008,0.0,0.020562675288525956,0.024655083376605155,0.0608523920991988,0.0,0.029735446380504654,0.035168602452374235,0.022696462762569015,0.027055586009007367,0.030367630640225084,0.017265247883996745,0.02528611662330493,0.043616477993518143,0.02265640375263754,0.02005573013436443,0.03552701637975412,0.0,0.028143622689644487,0.028066448698544157,0.02555304135140634,0.028467034508874632,0.06079392944379041,0.04930259629447277,0.02795125368761471,0.022294294697460623,0.04573389996195282,0.02504918049545466,0.04921769067020313,0.02361072627074299,0.028849851851845954,0.013043338057014124,0.034677051637901184,0.0,0.04847690716146288,0.02589449069037392,0.0,0.046571374120699914,0.02284469610890872,0.012416144756553267
2000-03-02,0.026609678297942564,0.07061354611394235,0.047724140572895056,0.0342283977674063,0.04047587476842655,0.037338986205480845,0.029963501297512476,0.03166580320620215,0.02933515727955617,0.03764628906011799,0.03656292396194753,0.024842560285747623,0.029886253023878148,0.0,0.020575277161413486,0.025311605366020694,0.061278731083758274,0.0,0.02984833110160986,0.03505883325434317,0.023563536711831975,0.02682060315606053,0.02974885188959701,0.017356061429868064,0.024111286515512725,0.04492706449663611,0.023023452089904323,0.02049852266591566,0.03464638314325715,0.0,0.028775517048974075,0.02800432780778517,0.025433615379468033,0.026988771943431737,0.06253617451567718,0.050094353817863584,0.027088668673309935,0.022218690981492973,0.04579284332761051,0.024761158811626792,0.04815317076558851,0.023341445235171576,0.02889189083780963,0.012838169477111987,0.03847081432735392,0.0,0.04855616374549567,0.025957934204769485,0.0,0.046545505576123046,0.023057300488513077,0.012170017453383255
2000-03-03,0.02753229236269924,0.07229481779942441,0.04777567795493409,0.03226298953416754,0.04154844531224709,0.03558570301440592,0.029755948505101538,0.031054658247953063,0.030321422350280385,0.0383357298651937,0.03589827101457568,0.024953570075999753,0.037641611811191134,0.0,0.021720919278052173,0.025924507938286358,0.060836245725261584,0.0,0.032733931267949594,0.03490554951496771,0.0249007412715332,0.026872485851111863,0.02932432330614256,0.017126610180206316,0.02393075216373799,0.053809717065407964,0.02667980619128,0.020495374596889104,0.03497698941736035,0.0,0.025902199551943235,0.029356279489256797,0.025545751454398833,0.027498454442752736,0.06391862825078731,0.04902549338035263,0.028014490173266977,0.022581535453077783,0.045778618834891434,0.026798458969760745,0.04706620776304466,0.02381884139798728,0.027926684648841592,0.013523020058057108,0.038476059509531264,0.0,0.049973238372425295,0.026279033870596356,0.0,0.047921561050650874,0.023111848321392146,0.012983340919229903
2000-03-06,0.0285806771506083,0.0698257092051721,0.04740531095667896,0.028529544942073614,0.042689413118560615,0.035490422779402404,0.030152582847930126,0.030957439999563355,0.030962397850742982,0.03847502853081798,0.03565303317243593,0.02485845836768997,0.03913263356444475,0.0,0.023521681195620425,0.024661330280498377,0.05980126222349254,0.0,0.028637516023511913,0.03340218885436508,0.025367609065403328,0.02627759073466463,0.03809644132217902,0.01831544545238348,0.02466702128122096,0.05375300950633594,0.0264160499880111,0.024661271602116962,0.036208701932288284,0.0,0.02428514604970245,0.029790903872618495,0.025533784840258516,0.02760532440381074,0.06387103175773126,0.04906424651566015,0.028042917911920782,0.022613878700835484,0.04579201874668668,0.027050971692798916,0.0469644728349302,0.02477066898495256,0.027262002438340482,0.013231673776057716,0.04000147768594409,0.0,0.04483602660764086,0.027638848807463357,0.0,0.048184114227186006,0.024005890401976218,0.013005091508346648
2000-03-07,0.029111655890002076,0.06991928001389545,0.05407766868232345,0.028493765185842308,0.04213053320324343,0.03549269589379693,0.030256987523213097,0.03052898801434902,0.03723479730564871,0.04074633194305608,0.03621517768604153,0.03182722196708491,0.042210002123388726,0.0,0.02531340761070507,0.02701588409516332,0.06359149516827056,0.0,0.028348452802618364,0.034521115963801544,0.02533680706473682,0.026633499267336477,0.03825796290839474,0.018824165563391268,0.024750326459372658,0.05369271015782277,0.033472469984068894,0.025064872251817246,0.03894304669782385,0.0,0.021627756443759066,0.031217246553284336,0.02645678989863224,0.027470459171178945,0.06557917432708614,0.046777841930213955,0.03013309002042747,0.06870746873122048,0.04628132229261344,0.027595613231637773,0.04765321841933254,0.024086670172040695,0.02702970933071485,0.013811005162940858,0.04080363779780298,0.0,0.04559972982019657,0.028557177671533953,0.0,0.04942929589594766,0.03251548965147918,0.01406384220336401
2000-03-08,0.031181875063740965,0.06980524352610569,0.05308133851077841,0.027816614482573145,0.04160971919530923,0.03561536779645943,0.030214359849886217,0.029953344367521277,0.03882525846085904,0.040854408003436024,0.035608914148246955,0.03181514836162009,0.0426726126920942,0.0,0.030117181249676446,0.026011863588994398,0.05669546822123842,0.0,0.029678574322061533,0.03465057257898109,0.026485288229222404,0.026101430002807416,0.038808579989539745,0.02120657757273591,0.025841586381216367,0.055695140926723424,0.039972718082955834,0.025249145992839075,0.04068816602140209,0.0,0.021463738828198214,0.031065625425643926,0.030200493478322186,0.028241206539072507,0.06451843942050008,0.04644604370820159,0.03079252840367176,0.06903967435592577,0.04708284608128145,0.026963967261559404,0.04730497628068478,0.024664042261832914,0.02703361910421705,0.013811406287548539,0.040822092600908175,0.0,0.04744525385498139,0.028599231813451073,0.0,0.04855183141169086,0.03253133925874981,0.01424201708104335
2000-03-09,0.031158555761449366,0.06720107032749437,0.052765873920442866,0.02815786156101982,0.042281703147571126,0.03581889890539758,0.030130391981728535,0.03022164785761429,0.03709222162172955,0.041917724891013086,0.03719345464422964,0.03214699674683663,0.04282122024539261,0.0,0.030013681288538666,0.026036311362538235,0.054808940231787645,0.0,0.030363097401423178,0.035613433709990386,0.024835466959329033,0.02672731106757356,0.03676879883195157,0.022005842725481478,0.025325152487534596,0.057554716019474254,0.04045910133758684,0.025605279180012708,0.04218725825792516,0.0,0.02125655218257057,0.03129236166138238,0.03577466279363429,0.029184237280728467,0.0664024352994159,0.04607725814316111,0.02994683210839794,0.06832447531642866,0.04744238355825439,0.02698344499831635,0.046380753425670364,0.025158007747413978,0.028944570233244416,0.01504664667219315,0.040813715610475344,0.0,0.04783214786077947,0.028284612322957717,0.0,0.08489942385064464,0.032178787778099766,0.015170311322313045
2000-03-10,0.02791445050697698,0.06803457913639256,0.05360897285913471,0.027237513945727213,0.0422681784009413,0.03656255620691626,0.031016146368625885,0.02994665985242352,0.03722718509738739,0.039311978305896896,0.037377256421520164,0.03163085319310196,0.04291875167011596,0.0,0.03009236051459277,0.026107828412585802,0.051391940200840626,0.0,0.030063798634047054,0.035230443375830464,0.025215247574647565,0.024933463508232515,0.04052809869252581,0.021996992733663973,0.025545019015084557,0.05831109919688705,0.04160712390976685,0.025816329788402707,0.04168999723217516,0.0,0.0213363839078077,0.03136542101432481,0.034517488795860446,0.02946768145406204,0.06623649365327626,0.04286217885042737,0.03034168693415492,0.06912189130939657,0.04609982104377455,0.027620871560886887,0.048279285677686655,0.025471229585081034,0.02891321335225327,0.014380670227917626,0.04077248989545772,0.0,0.04787457625515131,0.028585483301145943,0.0,0.0904596720708125,0.03295386985184129,0.014524190855756541
