Date,ABT,ADBE,ADI,ADP,AMAT,AME,AXP,BA,CL,COF,CSCO,CVX,DD,DELL,FDX,GE,GILD,GM,GS,HAS,IBM,INTC,JBL,JNJ,JPM,KLAC,KMB,LMT,LOW,MA,MKC,MMM,MRK,MS,MU,NEM,OLN,PG,PH,PPG,QCOM,RTX,SPGI,SPY,T,TMUS,TXN,UNP,V,WDC,XOM,^GSPC
2000-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-02,-0.002226305984354772,-0.002149327335128483,0.003934467700472894,-0.005723611883585141,0.007015472344929078,-0.00020485651376108853,0.002432869373124887,0.005343729512879446,-0.00038632971112600734,-0.006443087983260379,0.0031787172327850718,-0.00041063168172758173,-0.006341792620285368,0.0,-0.004425760036969463,-0.0051000847689990835,-0.007594461293131867,0.0,0.0019938065594122547,-0.00708232623520086,-0.0007890455719123681,0.007612635180152982,-0.0003114663788146922,-0.0032700184621101214,0.006527347335517202,0.009755077482863195,-0.0015939276245106365,-0.003351287289846096,-0.007418434343451284,0.0,-0.005442923396409981,-0.0005356504371606185,0.006576474845116619,-0.0010237666943232523,-0.005960228992450581,-0.005846014813168271,-0.0020364688360489207,-0.0032238535373290767,-0.005421431507479667,-0.003768745161410659,-0.00800353353922713,-0.006770437543088122,-0.0001470354906941854,-0.0012422109645687266,-0.0038844212226276653,0.0,0.007624486518075489,-0.004651570035470956,0.0,0.01677571217487838,0.0035241543241238747,-0.0014074610468307232
2000-02-03,-0.0005957176728656926,0.007864542553316764,0.01104350826137572,-0.002522912999978284,0.010920288189123733,-0.0008471831707548336,0.0038502194540512053,0.004150571628080117,-0.00016262048616027825,-0.004301287462268004,0.007496781842409766,-0.0010950562760979397,-0.005091928809241887,0.0,-0.0016738338599719695,-0.001352715642973282,-0.00639940018968131,0.0,0.00198833188418091,-0.0017387448024013528,0.002348165741426817,0.011814171807638245,0.00499849718912717,-0.002677080094005162,0.008041877920910944,0.01298347660018326,-0.000547112399161519,-0.0051273006300318405,-0.004981951176383395,0.0,-0.0036771061628591323,0.0009382324793310555,0.007861727590371228,0.003143379580470517,-0.0025820621436034217,-0.0014037007153268055,-0.0025406801622996013,-0.002699878885837189,-0.004084212885176305,-0.002402070803216305,-0.004386262354843512,-0.005537869390018298,0.003075846400044742,0.0013373072994066098,-0.0016583942223631141,0.0,0.015483569302130467,-0.0038912173060649774,0.0,0.010838257445473176,0.003619502512347233,0.0009541011278609739
2000-02-04,0.001192504751536919,0.010327499895689025,0.01293751844720776,-0.0026770678203548223,0.011700237326477778,-0.0016436970264910628,0.004639389404704478,0.0018003334335930825,-0.001518776856951829,-0.003886509231042887,0.00898155281491079,-0.0036302990187665526,-0.0078023072764434615,0.0,-0.003126329514108818,-0.00047925632061754245,-0.0041599387247586005,0.0,0.0038348041648918816,-0.0011253361442962343,6.515491808428433e-05,0.011676493187240601,0.004168377839627551,-0.0038584556003314736,0.00751297943427609,0.015181697216379773,-0.0009797381952104244,-0.004133223008148282,-0.0036624642915125444,0.0,-0.0018082185334521068,-0.0018044240177090831,0.005249983184484219,0.004655982550375423,-0.0028566587894340114,0.0042236906505785776,-0.006197309130669256,-0.003284846147082518,-0.004783463014440194,-0.004797984332230025,-0.0033321535021345974,-0.005999967699068346,0.002604323295325709,0.001054653729358746,-0.002398232323219335,0.0,0.01592099526634754,-0.002679917404651064,0.0,0.014012862759294656,0.00015639085402532232,0.0008425188724791139
2000-02-07,-0.0013379377393141264,0.011909485409422979,0.017442466051198115,-0.004800849955985435,0.014325442222745607,-0.0019870405921511305,0.00396418749167675,-0.0010558848399323316,-0.001311319946339775,-0.0068059581776487195,0.011368912654811002,-0.0053550450069082415,-0.009434874369564642,0.0,-0.008526423372662476,-0.0028188200368265627,0.00030526281749590885,0.0,0.0023946477000666776,0.0007044806090605659,0.00026845348120913784,0.015901560418293936,0.006118569945291363,-0.005749341365313566,0.007091751298644208,0.016444719817879094,-0.0018326317549961237,-0.005773411499546223,-0.004964461389824939,0.0,-0.0026028351091275685,-0.006402952905532114,0.004973925839424909,0.0033338817151006336,0.0010075315719446326,0.0022726671454969248,-0.007220126061834473,-0.006232073208502646,-0.00680781489136497,-0.008616405795125015,0.0002664189493482281,-0.00845342193520123,0.002816103389564617,0.0017469047940487886,-0.0016173244893428567,0.0,0.018123276946613885,-0.006325183272949995,0.0,0.01373569860393258,-0.002378970298067757,0.0007926641125538218
2000-02-08,-0.00140621438032339,0.013728414529457732,0.014403340380164257,-0.005820418355258319,0.016239491605693702,-0.002779509782871405,0.0034358178409735923,-0.003363468403881279,-0.0022100541544323856,-0.008857151780793635,0.008809039496830111,-0.0066451700866015555,-0.010473159981387023,0.0,-0.008170779535415531,-0.0044664861492889965,-0.0025765972719469284,0.0,0.004261441355083672,-0.00041375338956991153,0.0024853239558662032,0.01432233661646431,0.008178436258740976,-0.007409539302287408,0.007882624185864103,0.014722444058457976,-0.0027912991467409698,-0.006865069840939555,-0.004518532565692774,0.0,-0.0013785033407726923,-0.007314305723628683,0.0005221951850880617,0.0038199974238152723,0.004586994890839717,0.0024417238149254884,-0.008857115266964363,-0.008762745988091633,-0.011170837963401115,-0.00986496735592984,-0.0011048172618055626,-0.010513229347474836,0.0023181141499032335,-0.00037062583263907945,-0.0018122837249581404,0.0,0.019417566954935087,-0.0071238910588942005,0.0,0.0015125475820504598,-0.0033080646228882933,8.708313549070963e-05
2000-02-09,0.0016327563559670308,0.014057570508592328,0.010647155239179177,-0.008589320179522493,0.01316752755844387,-0.00532458889229717,0.0008913155147028844,-0.004859501795543704,-0.003913103151600554,-0.011294427710265639,0.008173570556895878,-0.007374155982267523,-0.010648675034209954,0.0,-0.007918176367122057,-0.005489059661820677,-0.012302216538713355,0.0,0.001785169064236573,-0.004035274020842906,2.1222197781852376e-05,0.010312097532205263,0.006410990958196538,-0.0074035422867829185,0.0074762190367155075,0.008312813349178116,-0.004596379444148474,-0.0050602707512688505,-0.007985802729167005,0.0,0.0008528342454666609,-0.007116495424439658,-0.0006521428376182113,0.0016967555938351816,0.000208872638071223,0.00663899698407627,-0.008653086394169042,-0.00940313155363068,-0.013217094847418948,-0.00918297837745046,-0.006049963582246018,-0.011328438826843359,-0.0018372483748069583,-0.0015342126571580824,-0.0018499461966369783,0.0,0.016842206071270203,-0.008010090200668896,0.0,0.005642112316937865,-0.004005714554235886,-0.0014369831279026463
2000-02-10,0.0010702684521699218,0.019337852551205008,0.012781171761648993,-0.005150928742484272,0.018467214340129698,-0.006697956463239838,-0.00017889708018024137,-0.003058126322861293,-0.004709654013294569,-0.011811969779472372,0.012243934539924058,-0.005783081566159228,-0.011234744286517547,0.0,-0.007479270432992584,-0.005079406812606192,-0.007583842616553786,0.0,0.0014696431773973105,-0.005099485816204071,0.0003276442669382836,0.009490909525042533,0.00643669517786324,-0.008752265499182652,0.008743756870585071,0.010564642389428574,-0.005390214038214676,-0.0036349197620879677,-0.006801876732014928,0.0,0.0012958244824907547,-0.007184612149249999,-0.0024002928655101393,0.001430977176487642,0.0009205574661435012,0.005350097032833549,-0.010297864964109671,-0.011445741461520432,-0.01308050939184448,-0.009458204633869276,-0.00029201809620829503,-0.010693441921220227,-0.0017710027566526616,-0.000869592603958654,-0.0017435018170683513,0.0,0.018681042569945575,-0.010688181695518249,0.0,0.0038564070090482496,-0.004382069618540844,-0.0006422538077385349
2000-02-11,0.0002577282771960142,0.019151456380119485,0.010621481940506732,-0.0062774881439209545,0.013346873470355998,-0.0027034494358282365,-0.0002390623027713545,-0.0031166492016935538,-0.006381215396463001,-0.012250067365196923,0.011694096007560398,-0.007355717119376823,-0.01224408704959677,0.0,-0.009011108887089907,-0.005829867499901654,-0.00666709991939481,0.0,0.0008907310768356983,-0.005606509688852219,-0.001371479351508889,0.007887032312781353,0.005974605716313454,-0.00848381828762095,0.008158921436726327,0.0077610830113303934,-0.0055872290172471325,-0.00873323832863227,-0.0062866179363532376,0.0,0.0012958244824907547,-0.00899881475187587,-0.005926003058190624,0.0010218820676855772,-0.0009710410519212403,0.0050730166142527455,-0.00976418683465442,-0.009938069607112547,-0.016645061022328402,-0.011947742902725414,3.0965055749938255e-05,-0.013440388983427228,-0.002451569745575054,-0.0013629813005499724,-0.0011554489421764038,0.0,0.015541158201840079,-0.010134729219211436,0.0,0.009259923838902109,-0.005353769561691984,-0.0014319180370798764
2000-02-14,0.0021826786878878274,0.016192240665362893,0.011448954828939742,-0.00547764414563303,0.013170873613735822,-0.0020889851884567036,-0.0003332684204713168,-0.004296950180404097,-0.008302801496410574,-0.012669273668931325,0.01044556823775072,-0.00792235608491039,-0.012302356631103144,0.0,-0.01189490195646852,-0.006155589500210985,-0.00578370196593819,0.0,0.0015893300970426939,-0.0028878760416582465,-0.0005896495569405138,0.009783949940799865,0.005961938004259408,-0.00830485171697952,0.005385526909875561,0.006928076645441309,-0.006510641789362844,-0.006219330649847292,-0.004939541688949712,0.0,6.828999915794072e-05,-0.00903467794787592,-0.005532955698907787,0.00019292559091835644,-0.005724216682089159,0.00519525910729743,-0.00718427307206266,-0.010076498374353041,-0.012455096651002143,-0.011173705098742128,-0.0034068553058589886,-0.012040208391102118,-0.004747137353746201,-0.0017289010731448866,0.0004986208036895064,0.0,0.013854865459213021,-0.009359614659946882,0.0,0.009458095999934867,-0.004806979501961459,-0.0019146204236290833
2000-02-15,0.0012093775681991871,0.015294904627787069,0.008780420052752211,-0.005227547246430486,0.010523384576925069,-0.0016221710081001585,0.0001831085489478481,-0.00581188304700739,-0.005712644244577815,-0.010377176381035889,0.008916698990535488,-0.005237532169645996,-0.011241082690753893,0.0,-0.011943416986009234,-0.004196432907493793,-0.001960787026135642,0.0,0.0009553473656562677,-0.0012990840215473729,-0.0007074205665619173,0.00442978047588711,0.005170400120487539,-0.0071989939698056645,0.004879044483744982,0.001123229497719808,-0.005578316133010466,-0.005480848313432265,-0.007357137886169392,0.0,0.0013909829169842143,-0.004764036694792031,-0.005450155556193341,-0.001875611416584914,-0.0020175422385074007,0.008116934846914664,-0.008472594404640972,-0.008896219950325714,-0.0074983876264048625,-0.008392910588039683,-0.002700034207624478,-0.008979887325315754,-0.004365314011352597,-0.0018367496702415473,-0.0011053787497300037,0.0,0.011407120576917618,-0.007766967238463739,0.0,0.00548294037103958,-0.0020753583370929046,-0.002007887852706278
2000-02-16,0.0016514575737863798,0.021945128361949395,0.013159788965293398,-0.0028164503189616105,0.012665168070315284,-0.004311339140854903,0.0009723983187153966,-0.008440173378489896,-0.005744800365862234,-0.005428270381359053,0.006644103923411251,-0.005906826514067064,-0.009002502534221033,0.0,-0.008851965232470243,-0.0038889205412216015,-0.0012833454136419082,0.0,-0.001700996704546249,-0.001125829499793129,0.0002761087444172657,0.002816812254103695,0.005202600132958812,-0.005917123214425259,0.005814330551131727,0.005077434380316688,-0.005193500250853712,-0.0053046313601735565,-0.008916506927533699,0.0,0.003033912403343603,-0.004149312631119284,-0.003412878433097529,-0.0006401627652983984,-0.004161698636748502,0.00561000587853055,-0.00809579680789596,-0.009717782048786684,-0.004394058699099188,-0.006975649262353289,-0.004020046783538443,-0.00828958785935343,-0.0034655942869455895,-0.002163580434402642,-0.0020151125890793186,0.0,0.010590276220481218,-0.007786052937596742,0.0,-0.0011308120645564523,-0.002231195389089108,-0.0021709517505220073
2000-02-17,0.0020208415702373133,0.02423297242620965,0.016781753059102438,-0.007794824964401721,0.01423008820846454,-0.0030787257252518126,-3.102873638185405e-05,-0.010898357003736299,-0.005847186462222603,-0.007360997880182418,0.007757439788972988,-0.005212011118001979,-0.008397189894466583,0.0,-0.009981150344146896,-0.005754616656155715,0.010399560646241738,0.0,-0.0025443426271951884,-0.000976393565817537,-0.0008552503208995614,0.005027997323761072,0.0023030669959589944,-0.006452999047937581,0.003044567071058406,0.007299817221538581,-0.00715789682192428,-0.006270810685199825,-0.009941667838465104,0.0,0.0037394625684468957,-0.004268965707986252,-0.00551093905089822,-0.003009601013983811,-0.0039056427433360567,0.0038161702619562846,-0.005097830722122014,-0.009139213104387214,-0.007237490896344708,-0.005976709157252611,-0.0034350908199869573,-0.004897273418895739,-0.004992652727756376,-0.0027976163233317105,-0.000220986947505809,0.0,0.013510978679369763,-0.006344203945650331,0.0,-0.015648824677494004,-0.003952570608353676,-0.0021755776902252183
2000-02-18,0.0012018449717064476,0.02216122715495437,0.015947575770799687,-0.005914724185462657,0.012338597986116648,-0.004047629808673739,-0.003938600520464718,-0.011678242414257887,-0.00695844405595517,-0.009178651793982383,0.0060204844481658625,-0.005932062232208181,-0.008446334751595655,0.0,-0.006510633487108056,-0.006999643647743467,0.012274164302117755,0.0,-0.0024857934844727484,0.00012765472438821694,-0.0023894450636876776,0.00513759549443424,-0.001050283173616556,-0.00766777912244288,0.0008822134722068444,0.004225522331966042,-0.009044080835748597,-0.007471152521430602,-0.006907510800612375,0.0,0.004651362256654053,-0.003587726990841364,-0.007409414088077419,-0.004208235636602865,-0.0038884043969996777,0.008553039526636916,-0.007439820982809317,-0.008254940428357352,-0.006118304173398584,-0.0053560484400700355,-0.004709642058790721,-0.005358042946653303,-0.006163835617616876,-0.0030910958622280735,-0.0028178996175443802,0.0,0.009046269797089515,-0.004727559230839419,0.0,-0.009622270740788749,-0.004667052831623704,-0.0032841902945043512
2000-02-22,0.003596086915271304,0.022875986767454774,0.020078793065590923,-0.008489416872094712,0.012193865739886482,-0.0027181288970931296,-0.003725701150043876,-0.007043290451079595,-0.007094872886075153,-0.008831255370679922,0.004092538860027821,-0.006822776629838323,-0.002794532461570475,0.0,-0.006721299068084047,-0.004695677963458796,0.011084456912590307,0.0,-0.0019052832305649623,0.0005148428178263326,-0.004024741620168489,0.004607366276587204,-0.001407467122721207,-0.005869282389318656,0.003198183915794776,0.006011150880061063,-0.0071731649086538285,-0.00694829446213519,-0.004219614559075544,0.0,0.004780006649809572,-0.0021002965749214583,-0.004394795749467561,-0.0025653499276728615,-0.0010590393565580764,0.009363714472248687,-0.0062936661158458935,-0.004466700944189524,-0.00496236527151677,-0.004516045391767637,-0.005893342452993349,-0.005388905092345004,-0.006784950197348033,-0.003109228133805843,-0.007319434469321331,0.0,0.015253448774520648,-0.005371464268979799,0.0,-0.0065670720683029815,-0.005136129762412818,-0.0029304206331985513
2000-02-23,0.0036258085593217242,0.025278438993771173,0.020428851627653358,-0.00618285511106502,0.013033469635593799,-0.002534546799896588,-0.004166083435473877,-0.007753785377304893,-0.007640470704391719,-0.00977129330241231,0.012292303920235689,-0.008490789640130867,-0.005835541938614204,0.0,-0.006692620231944206,-0.0023918371749928587,0.016917144499301724,0.0,0.0027276821245542306,-0.0017893099769985756,-0.004989988235973958,0.00521354820325077,0.0005495350054370217,-0.004105015693325326,0.003234449051292004,0.00975707458305839,-0.0063536305810052585,-0.00418467714821167,-0.004144328692642098,0.0,0.007531427114840138,0.00046862671361383315,-0.004683436694090939,0.0016788574139817397,-0.0008981809463200618,0.007465123565055333,-0.005899183172182225,-0.0058231876730226,-0.0025515780011313347,-0.003329691673314565,0.0046279154730609244,-0.0055655669771410825,-0.005947290153697067,-0.0011973006532278781,-0.007190520741376462,0.0,0.014620628023618557,-0.0033294232804114776,0.0,-0.0023824778312899328,-0.005228848697909241,-0.0013144920418349645
2000-02-24,0.003665130689668989,0.026588263712360734,0.02173381778066451,-0.005892936196351529,0.012356688465558343,-0.002763967434490509,-0.008964361121562223,-0.009952888677734003,-0.00895020748763765,-0.006290600846627079,0.010482797619574432,-0.009535032298668044,-0.005550156251747701,0.0,-0.007504153324805453,-0.0023386659717281864,0.01440412804873206,0.0,0.0036417584476971126,-0.002250126737277319,-0.003292915431962555,0.006153211316234205,0.0014560301947523673,-0.006479739452120035,0.001328186619656412,0.008394589429675251,-0.00715015296644007,-0.00409231320284402,-0.00540818738190126,0.0,0.0051094466411618685,0.000497530521671378,-0.005955747196276123,0.0035430920212541138,0.003806574032663659,0.00995034560198838,-0.008030745803522376,-0.004342354994691907,-0.0056766397503660625,-0.004937469362979341,-0.0007409521519468001,-0.004777977801560756,-0.007639846389174032,-0.002696982334438692,-0.005255896582008053,0.0,0.01677109862128772,-0.004144560569881127,0.0,-0.010591404023793645,-0.006279457207266848,-0.0018573609216816606
2000-02-25,0.004033362987412303,0.024433001457532588,0.021926153750068154,-0.007635346670754194,0.012791558940314755,-0.003703372315633272,-0.011300889007077977,-0.00884602541457768,-0.01018800150510342,-0.007229883737431894,0.011018473213432809,-0.009348153741369008,-0.006062270970279327,0.0,-0.010803162800651411,-0.00512073361149805,0.01596866912136316,0.0,0.0009586605572162679,0.0017081141414279394,-0.003420847976365406,0.00811004686058551,0.0015956944245074762,-0.006632169856856123,-0.001182928443935252,0.008394917716604706,-0.010826856379228639,-0.005593818868683418,-0.004886653194155504,0.0,0.003548087252503049,-0.004822854299402747,-0.008649585457309586,0.0028386820210595295,0.007854923542421323,0.007538948123565216,-0.008724595910076852,-0.0076845982775675965,-0.010686714600475359,-0.0067994469169662805,0.004961058672066067,-0.005643196787454936,-0.010882055197731808,-0.0024919179951489075,-0.005339703417114771,0.0,0.0159877167145902,-0.004922691245377021,0.0,-0.016257314064571395,-0.007105297007477539,-0.002362899907913887
2000-02-28,0.003806870665401709,0.022933262022000606,0.02230264571870049,-0.005143849719567886,0.013631382652735505,-0.007573968457462102,-0.00924502343921423,-0.008709365476365931,-0.007572832670328463,-0.0036366358505594684,0.010483680475422738,-0.005137345611748067,-0.0044156275540814935,0.0,-0.007292206952895934,-0.003975257387410706,0.018875697235143738,0.0,-0.00011297568916258607,0.0015332551615782222,-0.0036385267966227825,0.006940299744376784,0.0035214437005399142,-0.004425309946700572,-0.0012544561599868984,0.010391555304051654,-0.010484590434586563,-0.0047810759355714424,0.000434199396361198,0.0,0.002323991019125097,-0.004410167709657366,-0.008420073883128102,0.0015638224643165644,0.009835367048268531,0.0027408648025533376,-0.007333127585331715,-0.007493285327151888,-0.009616678621364696,-0.0073694314089502045,0.010182182165070084,-0.0031777649692810587,-0.011373447296323783,-0.0013027824185973813,-0.002049642520334228,0.0,0.01657345781296811,-0.0017917164394886903,0.0,-0.006940546508344816,-0.004046223943023347,-0.0016507210805205563
2000-02-29,0.001985116394622981,0.028864995544482547,0.025070944793780952,-0.004961012449849071,0.01728429319795363,-0.008109995886345972,-0.007314046330497037,-0.008327496355247781,-0.00582257346547178,-0.0033230506919845115,0.012304521040660673,-0.004069154478711489,-0.0022757755501475,0.0,-0.004625076463982215,-0.0002910892842754851,0.023239448437532985,0.0,0.0033922466120299595,0.001348176753475845,-0.003623050679109053,0.009206947174238131,0.005458557706745494,-0.007282372143318664,0.002137248273173636,0.016456310329067542,-0.009439201885878016,-0.0035730429292286595,0.003948338030984922,0.0,0.0030742825458202378,-0.0014670752340898482,-0.00986550596329262,0.005419618251218881,0.024638461303945314,0.005795107373994547,-0.007583728631905833,-0.006046679823311572,-0.005996317564238235,-0.0058884485903345175,0.013657107614966111,-0.0007596992746261471,-0.005795039272989749,0.0006417885373055601,-0.0013896574016083992,0.0,0.022180545846610968,-0.0028538351095763166,0.0,-0.0039988088994161305,-0.001622656447131163,0.0003056558668820211
2000-03-01,0.0021304989400533704,0.03017448874147669,0.027355191078835397,-0.002749938896497534,0.014971007715114134,-0.007357705028625882,-0.008804206711584127,-0.008999862059337026,-0.004881141750981131,-0.0033055058174742097,0.009545718060045096,-0.004323324387395297,-0.005251287495259324,0.0,-0.00638359205340986,-0.0006508057333262784,0.027495394087327426,0.0,0.0020190039575914646,0.0017504791300525936,-0.005075179040484633,0.007917210624499163,0.005015654540623254,-0.007253491820346937,0.001073764184156252,0.01289699454554832,-0.01111204775472415,-0.0019443140906341668,0.003881564598234976,0.0,0.0021478092141423498,-0.0032905857673788236,-0.012257330514036383,0.006463732663719415,0.02533976944914631,0.006129570072045398,-0.004282032624407818,-0.006199510732479903,-0.0061283004787648495,-0.005548128559724382,0.005428327473197325,-0.0015031371906852463,-0.004708752151100792,-0.00030404330743326124,-0.0004264805019970751,0.0,0.021401057818712783,-0.0021009775979853,0.0,0.0003662614199439341,-0.0035633550855180404,-0.00045015618612607273
2000-03-02,0.0012333931727072512,0.020102208664470465,0.02346011294692078,-0.004578940010417862,0.012783516326164182,-0.0042572116426428585,-0.010713521348589166,-0.008689048009097216,-0.005519499586308242,-0.0034674078060598027,0.006315032101050196,-0.003797315322035284,-0.00841576875736411,0.0,-0.006409122181144702,4.302274667035091e-05,0.026958853705201097,0.0,0.00296777913282236,0.0005696942649933515,-0.002755026171865505,0.006662566581788273,0.004180961857044439,-0.006359039887015123,-0.0015683565494787808,0.009257004673270614,-0.010315477891639366,-0.003652796084362605,-0.0005246697462376657,0.0,0.0012964580359922254,-0.003579415387226149,-0.011754833607295609,0.008911566946593605,0.02234574639244388,0.0051934098572013025,-0.005263181083592609,-0.005969170395287554,-0.00885832137463222,-0.007583412540125976,-0.0003035770896890412,-0.002177778789392023,-0.004530642242037501,-0.0007409798261063461,0.0038135930066613448,0.0,0.02152429860258275,-0.0027196062277460085,0.0,0.0016277445650812118,-0.0031559897957978925,-0.0008675065186240849
2000-03-03,-0.0005485286800518196,0.0213743893479406,0.027647792614110465,-0.002053738426424645,0.014360597229575797,-0.002547230193462765,-0.009379815329046415,-0.009641442083752325,-0.004831167227203591,-0.0015678401650737195,0.009587999079698777,-0.004183152370304068,-0.0016234205350152224,0.0,-0.004720495325810806,0.002173728814372209,0.02836130845252219,0.0,0.006125115845111255,0.0003745300587566608,-0.002019078592219535,0.008747971774606612,0.003822375379092939,-0.006796070262166966,-0.00045406029337732986,0.01350933997548526,-0.0078862086576217,-0.0040003964381980246,0.0003208401999817185,0.0,0.0034642863435537957,-0.00085532510810066,-0.013200040895365348,0.009707141934290528,0.01861111137949379,0.002725839070009096,-0.003945653192177593,-0.004936825645471947,-0.007378073580916477,-0.004776182424837403,-0.0025160245284185923,-0.0012960514068970205,-0.006035328559193166,0.00010837912936072291,0.004002012433471657,0.0,0.022918998671257282,0.0010938629094561754,0.0,-0.0015134360052945217,-0.004325434174910941,8.252212195739414e-05
2000-03-06,-0.002561836035381785,0.01282651349213174,0.02740311213602459,-0.004427480544174163,0.011123414808128597,-0.001406933750949923,-0.010515064634412959,-0.00945086391849874,-0.005601592194335007,-0.0018438404156242956,0.007486708287314057,-0.0038579821798095885,-0.0039852311303508955,0.0,-0.008618845551949784,-0.0001922699927405791,0.030823540568628256,0.0,0.009681607330534744,-0.002854443735330064,-0.005716960878865503,0.006021277440005516,0.007546575173887624,-0.007589294620628063,0.0004335969513793077,0.01270399885529391,-0.009605475722038974,-0.0010400024883838838,-0.0015795703985279207,0.0,-0.0001790016393356916,-0.001634192034916691,-0.013641069382205055,0.010082103865967201,0.01834825072672601,0.002836580082680332,-0.00401686851526829,-0.00508296651301488,-0.007487718531959355,-0.005537157410733129,-0.0010557981464908268,-0.0022420637735756617,-0.007840092309199544,-0.0010729115667514782,0.0022759679215697626,0.0,0.016672600984333593,-0.0015626346077322526,0.0,-0.0013394059820107027,-0.005238870426332125,-0.0010576475942339586
2000-03-07,-0.0067386789906953145,0.006855569163421449,0.0202182592928076,-0.004289602695144297,0.012157814889930714,-0.001420758028135656,-0.011154026001419052,-0.010575918040557152,-0.008091752981293741,-0.004210662936105921,0.004726658918213137,0.002327616098376511,-0.006562732887874467,0.0,-0.010695754943502231,-0.003581655736756247,0.025683864908390624,0.0,0.010610410692250317,-0.003751643822083288,-0.005135999770968468,0.005104953004289951,0.007343662565651824,-0.008261431688099674,0.00032909748771289956,0.012919330668033292,-0.013876366825200305,-0.0041371315268836535,-0.006414043587732369,0.0,-0.0026995504241913914,-0.0027268778743256413,-0.015059170983525525,0.010381179422506211,0.023250216812882092,0.00195008299162753,-0.006118026302854962,-0.017990077415608673,-0.00863613572012888,-0.006427314557002977,-0.0023332850176752897,-0.00036033679913385246,-0.007029759259927596,-0.0017965129310107805,0.0006292118588651244,0.0,0.015847322176201568,-0.004981432841994022,0.0,-0.0038131189360668025,0.00023914981378726972,-0.002258126318019133
2000-03-08,-0.0036643233417530713,0.0036384636889105573,0.01719547720765613,-0.0029791869742094236,0.008227027156936663,8.717046958459757e-05,-0.012814916103881233,-0.010092674011720013,-0.011062334828813617,-0.0027853091337697576,0.0032422310436388915,0.0020612839040627146,-0.0052168584945384245,0.0,-0.00762973617926472,-0.001741290501566028,0.016273207658159133,0.0,0.00859408962203655,-0.005545563764495463,-0.003015694500788884,0.0033216441891381725,0.0058381241545517075,-0.006124869207784449,-0.0015627840899610065,0.00845995639968404,-0.009619239257370748,-0.002343872305182684,-0.0024250507523390983,0.0,-0.00011826301650811703,-0.002066202547584072,-0.01263989929065401,0.009613187323354186,0.01675376530496355,0.0022380262706867943,-0.005418480781988149,-0.019578114886517232,-0.0058405555908621195,-0.005333881224992708,-0.000528835121569934,-0.0013652232892990847,-0.007036105891183261,-0.0017831856204181791,0.00048664269300693766,0.0,0.01282897071186325,-0.003829802155778545,0.0,-0.005576777737720965,8.952337856916155e-05,-0.0018645729188627989
